Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
TPX2,-1.109241693122609,False,False,False,0.0557063548413303,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.109241693122609,0.0557063548413303
BCORL1,-1.7107170155587248,False,False,False,0.4193610388524433,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.7107170155587248,0.4193610388524433
SETD5,-1.122651059825536,False,False,False,1.2832495336847387,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-1.122651059825536,1.2832495336847387
PWWP2B,-1.376137511008757,False,False,False,1.105128420393605,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-1.376137511008757,1.105128420393605
GAS2L3,-1.3057446538109048,False,False,False,2.4212907586303203,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-1.3057446538109048,2.4212907586303203
MEAF6,-0.6048065416309711,False,False,False,1.339731034387178,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.6048065416309711,1.339731034387178
LRRFIP2,-0.8016100415553566,False,False,False,0.9327496648731356,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.8016100415553566,0.9327496648731356
TAF1,-1.0255708326072508,False,False,False,1.3228713761914648,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-1.0255708326072508,1.3228713761914648
TAF3,-0.703178593716892,False,False,False,0.964704866367466,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.703178593716892,0.964704866367466
PPP1R18,-0.6444015457623884,False,False,False,1.2411824196531462,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.6444015457623884,1.2411824196531462
INTS6,-0.0380921446993731,False,False,False,1.0560369825553906,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.0380921446993731,1.0560369825553906
ALDH3B1,-0.2151464159340932,False,False,False,1.966877201104591,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.2151464159340932,1.966877201104591
ACTL6A,-0.688706007896851,False,False,False,5.256952379818092,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-0.688706007896851,5.256952379818092
INO80C,-0.1897296004302617,False,False,False,3.006313389006504,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-0.1897296004302617,3.006313389006504
SMARCA2,-0.9014518646147353,False,False,False,7.272962288001562,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,#786D9B,#786D9B,5,0.8,#525252,0.35,8,o,False,-0.9014518646147353,7.272962288001562
KDM4A,-0.6999236701710352,False,False,False,5.077461795595358,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,4,o,False,-0.6999236701710352,5.077461795595358
ABCF2,-0.2701276613732233,False,False,False,1.1938167679142282,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.2701276613732233,1.1938167679142282
TICRR,-0.2078247069668926,False,False,False,2.2831509540683648,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-0.2078247069668926,2.2831509540683648
ING5,-0.435959412308943,False,False,False,1.533709316246707,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.435959412308943,1.533709316246707
CCDC137,-0.4636800681533941,False,False,False,1.007002782890801,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.4636800681533941,1.007002782890801
RPL37A,-0.5931108004505532,False,False,False,1.8805875303022568,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.5931108004505532,1.8805875303022568
DNTTIP2,-0.8586783439247441,False,False,False,0.34597544243573,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.8586783439247441,0.34597544243573
AKAP8L,-0.7693943067258857,False,False,False,1.17692751636622,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.7693943067258857,1.17692751636622
SMARCC1,-0.654149145750548,False,False,False,0.758368134497676,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.654149145750548,0.758368134497676
ZNF768,-0.6329189404059612,False,False,False,0.9455161958369978,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.6329189404059612,0.9455161958369978
BRCA1,-0.7956493007245378,False,False,False,0.7782870184420965,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.7956493007245378,0.7782870184420965
ANKRD11,-1.298487119674924,False,False,False,-0.2148624666663217,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.298487119674924,-0.2148624666663217
ACTR6,-2.9298921973449588,False,False,False,inf,True,False,True,True,True,True,False,True,False,False,True,True,True,,False,#786D9B,#786D9B,4,0.8,#525252,0.35,4,^,False,-2.9298921973449588,11.0
TMPO,-1.4739294806438927,False,False,False,-0.3530003310059726,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.4739294806438927,-0.3530003310059726
