Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
EIF2S2,-4.196991737773868,False,True,False,0.7649077044348083,False,True,False,False,True,False,False,False,True,True,False,False,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,<,False,-4.1,0.7649077044348083
FIP1L1,-0.7711441362720848,False,False,False,-0.6118658487164481,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.7711441362720848,-0.6118658487164481
FLOT2,-0.0248351219130036,False,False,False,-0.0963315335566825,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0248351219130036,-0.0963315335566825
IRX4,-0.4350700927234747,False,False,False,-0.4618799602253531,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.4350700927234747,-0.4618799602253531
RRP8,0.5594093578254622,False,False,False,0.7716845639791856,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5594093578254622,0.7716845639791856
APTX,0.3300584326115974,False,False,False,0.2212085938875958,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3300584326115974,0.2212085938875958
SLTM,0.2644223681064304,False,False,False,0.410622374019244,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2644223681064304,0.410622374019244
NVL,-0.7211516169575098,False,False,False,-0.3655699760289757,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.7211516169575098,-0.3655699760289757
NDUFA4,-0.0077490163769553,False,False,False,-0.0743150372603338,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0077490163769553,-0.0743150372603338
ARHGAP21,-0.3548637428822907,False,False,False,-0.7670233395057373,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3548637428822907,-0.7670233395057373
TAF1D,-0.2124397557059758,False,False,False,-0.6435948909743523,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2124397557059758,-0.6435948909743523
RIOX2,-0.221587576845323,False,False,False,0.1480921600740004,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.221587576845323,0.1480921600740004
MPHOSPH10,0.277575551159213,False,False,False,-0.0166146509586049,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.277575551159213,-0.0166146509586049
DEK,0.3333366279729759,False,False,False,0.500675791858054,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3333366279729759,0.500675791858054
QSER1,0.2344340426500935,False,False,False,-0.2266203022619848,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2344340426500935,-0.2266203022619848
ATP6V1A,0.0486396170910623,False,False,False,-0.2194903959806105,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0486396170910623,-0.2194903959806105
RPL37A,0.1966090962812678,False,False,False,0.0673141414494473,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1966090962812678,0.0673141414494473
HMGN4,1.002115793467194,False,False,False,-0.4257482809716535,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,1.002115793467194,-0.4257482809716535
CDC6,0.6394777405485996,False,False,False,0.1912153110845906,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6394777405485996,0.1912153110845906
HMGN1,0.1315651608290871,False,False,False,-0.3593092443752717,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1315651608290871,-0.3593092443752717
L3MBTL3,-0.0248432557951119,False,False,False,0.1504364829098179,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0248432557951119,0.1504364829098179
E4F1,-1.5572260905216346,False,False,False,-2.6181078849729147,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,#bdbdbd,black,2,0.8,#CDCDCD,0.35,8,o,True,-1.5572260905216346,-2.6181078849729147
ZNF131,-0.3644466077633304,False,False,False,-0.3995103466781664,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3644466077633304,-0.3995103466781664
AFF4,-0.6002262570220083,False,False,False,-0.498694167631875,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6002262570220083,-0.498694167631875
KMT2B,-0.413546718179365,False,False,False,0.1259142552561094,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.413546718179365,0.1259142552561094
MTF2,-0.1093051398965343,False,False,False,-0.8395556523557062,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1093051398965343,-0.8395556523557062
ORC1,0.6499960144591235,False,False,False,0.6040827961513209,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6499960144591235,0.6040827961513209
RBMS2,0.6390560439999255,False,False,False,0.6325410727750942,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6390560439999255,0.6325410727750942
SKP1,0.0274323139792009,False,False,False,0.3163982908292553,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0274323139792009,0.3163982908292553
BANF1,0.2338742782212399,False,False,False,0.2864272193761934,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2338742782212399,0.2864272193761934
GTF2H4,0.9599460368035402,False,False,False,-0.2589281025055214,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.9599460368035402,-0.2589281025055214
FANCM,0.4203348853906448,False,False,False,-0.062166441499265,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.4203348853906448,-0.062166441499265
