Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
EIF2S2,-4.196991737773868,False,True,False,0.7039842390889461,False,False,False,True,True,True,False,False,True,True,False,False,True,,False,#786D9B,#786D9B,4,0.8,#525252,0.35,4,<,False,-4.1,0.7039842390889461
FIP1L1,-0.7711441362720848,False,False,False,-0.159257692790085,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.7711441362720848,-0.159257692790085
FLOT2,-0.0248351219130036,False,False,False,-0.3395322051961784,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0248351219130036,-0.3395322051961784
IRX4,-0.4350700927234747,False,False,False,-0.4315358766752304,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.4350700927234747,-0.4315358766752304
RRP8,0.5594093578254622,False,False,False,0.3740949628356667,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5594093578254622,0.3740949628356667
APTX,0.3300584326115974,False,False,False,-0.0207859458081536,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3300584326115974,-0.0207859458081536
SLTM,0.2644223681064304,False,False,False,0.4199227289577685,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2644223681064304,0.4199227289577685
NVL,-0.7211516169575098,False,False,False,1.01414281909069,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.7211516169575098,1.01414281909069
NDUFA4,-0.0077490163769553,False,False,False,0.1198593664543672,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0077490163769553,0.1198593664543672
ARHGAP21,-0.3548637428822907,False,False,False,0.5183926888124901,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3548637428822907,0.5183926888124901
TAF1D,-0.2124397557059758,False,False,False,0.2902142810776489,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2124397557059758,0.2902142810776489
RIOX2,-0.221587576845323,False,False,False,-0.1628129208410484,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.221587576845323,-0.1628129208410484
MPHOSPH10,0.277575551159213,False,False,False,0.6950617805258474,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.277575551159213,0.6950617805258474
DEK,0.3333366279729759,False,False,False,0.2987743573240919,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3333366279729759,0.2987743573240919
QSER1,0.2344340426500935,False,False,False,-0.0657425815817021,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2344340426500935,-0.0657425815817021
ATP6V1A,0.0486396170910623,False,False,False,0.2277703424535886,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0486396170910623,0.2277703424535886
RPL37A,0.1966090962812678,False,False,False,0.5133661320219147,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,0.1966090962812678,0.5133661320219147
HMGN4,1.002115793467194,False,False,False,-0.1758352903331719,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,1.002115793467194,-0.1758352903331719
CDC6,0.6394777405485996,False,False,False,-0.0003078682151169,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6394777405485996,-0.0003078682151169
HMGN1,0.1315651608290871,False,False,False,-0.2290914496716816,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1315651608290871,-0.2290914496716816
L3MBTL3,-0.0248432557951119,False,False,False,-0.3248586970051299,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0248432557951119,-0.3248586970051299
E4F1,-1.5572260905216346,False,False,False,-2.516955871251461,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-1.5572260905216346,-2.516955871251461
ZNF131,-0.3644466077633304,False,False,False,-0.9359586409415854,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3644466077633304,-0.9359586409415854
AFF4,-0.6002262570220083,False,False,False,-0.7180371677364867,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6002262570220083,-0.7180371677364867
KMT2B,-0.413546718179365,False,False,False,-0.3531397329495789,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.413546718179365,-0.3531397329495789
MTF2,-0.1093051398965343,False,False,False,-0.3637453065195544,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1093051398965343,-0.3637453065195544
ORC1,0.6499960144591235,False,False,False,0.3527534856136753,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6499960144591235,0.3527534856136753
