Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
EIF2S2,-0.4287050514411632,False,False,False,0.0516406105218294,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,o,True,-0.4287050514411632,0.0516406105218294
FIP1L1,-2.396943309765142,False,False,False,-0.2046942493512062,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-2.396943309765142,-0.2046942493512062
FLOT2,-1.7152707565332008,False,False,False,-0.2440413463923967,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.7152707565332008,-0.2440413463923967
IRX4,-1.2454696233927471,False,False,False,0.115367261995118,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.2454696233927471,0.115367261995118
RRP8,-0.2558539948812282,False,False,False,0.217630276416056,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2558539948812282,0.217630276416056
APTX,-0.7888685927562058,False,False,False,-0.1908212772240851,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.7888685927562058,-0.1908212772240851
SLTM,-0.6695347178516471,False,False,False,-2.3540736673766105e-05,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6695347178516471,-2.3540736673766105e-05
NVL,-1.5109917250753249,False,False,False,0.0833413115169925,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.5109917250753249,0.0833413115169925
NDUFA4,-1.4301160820359726,False,False,False,-0.0773788563817206,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.4301160820359726,-0.0773788563817206
ARHGAP21,-1.5125115186126763,False,False,False,-0.4000950050018375,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.5125115186126763,-0.4000950050018375
TAF1D,-1.188269694360084,False,False,False,0.1063896399390422,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.188269694360084,0.1063896399390422
RIOX2,-1.2376148069520134,False,False,False,0.0646984998543516,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.2376148069520134,0.0646984998543516
MPHOSPH10,-2.26795815483008,False,False,False,-0.295734449068167,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-2.26795815483008,-0.295734449068167
DEK,-0.6696765860753437,False,False,False,0.3119518341875995,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6696765860753437,0.3119518341875995
QSER1,-1.203756454409202,False,False,False,0.0549358994699211,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.203756454409202,0.0549358994699211
ATP6V1A,0.0263997577760939,False,False,False,-0.0712076515786996,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0263997577760939,-0.0712076515786996
RPL37A,-0.559814023896358,False,False,False,-0.0749188037218893,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.559814023896358,-0.0749188037218893
HMGN4,-0.8939731531756578,False,False,False,-1.1063333515962626,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.8939731531756578,-1.1063333515962626
CDC6,-1.3985627886969816,False,True,False,-0.4506013545124609,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,o,False,-1.3985627886969816,-0.4506013545124609
HMGN1,-1.2958090671767053,False,False,False,-0.8950951726586602,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.2958090671767053,-0.8950951726586602
L3MBTL3,0.5248731789406911,False,False,False,0.4591879975015978,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5248731789406911,0.4591879975015978
E4F1,-3.010129647436713,False,False,False,-0.8593816605762257,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-3.010129647436713,-0.8593816605762257
ZNF131,-0.4288050305568873,False,False,False,0.2252654002877818,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.4288050305568873,0.2252654002877818
AFF4,-1.717112010888222,False,False,False,0.0347740760204402,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.717112010888222,0.0347740760204402
KMT2B,1.5742651507686958,False,True,False,-0.0669443216157503,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,o,False,1.5742651507686958,-0.0669443216157503
MTF2,-0.9702340722197428,False,False,False,-1.0778123577683625,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.9702340722197428,-1.0778123577683625
ORC1,1.7230379204839004,False,False,False,0.6446755177808221,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.7230379204839004,0.6446755177808221
RBMS2,0.9570089143148124,False,False,False,-0.0696631734339945,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.9570089143148124,-0.0696631734339945
SKP1,1.5944276812189742,False,False,False,0.8919377400449875,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.5944276812189742,0.8919377400449875
BANF1,1.2552717084201177,False,False,False,-0.0695441545341495,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.2552717084201177,-0.0695441545341495
GTF2H4,inf,True,False,True,-0.2983605806517104,False,False,False,False,True,False,False,False,True,False,True,True,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,>,False,4.0,-0.2983605806517104
FANCM,inf,True,False,True,-0.0658141790083703,False,False,False,False,False,False,False,False,True,False,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,>,False,4.0,-0.0658141790083703
HNRNPA1,0.0783526257830864,False,False,False,0.1974154302147113,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0783526257830864,0.1974154302147113
SETD2,0.3711208480371368,False,False,False,0.1274985842227778,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.3711208480371368,0.1274985842227778
IMPDH2,0.7117660433723785,False,False,False,0.164131323445094,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.7117660433723785,0.164131323445094
HLTF,0.728606890997991,False,False,False,-0.5225574265374284,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.728606890997991,-0.5225574265374284
MUS81,1.6868879047290584,False,False,False,-0.1164085426546854,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.6868879047290584,-0.1164085426546854
FOSL1,2.016180174246891,False,False,False,0.0018189664063896,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,2.016180174246891,0.0018189664063896
HMGB2,1.1181219454721187,False,False,False,-0.0230633202527705,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.1181219454721187,-0.0230633202527705
PARP1,1.6431479709629784,False,False,False,-0.043992899992169,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.6431479709629784,-0.043992899992169
LUC7L3,1.4717018280580447,False,False,False,0.1942622569079191,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.4717018280580447,0.1942622569079191
TFAM,1.5261063809828883,False,False,False,0.0021368715150096,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.5261063809828883,0.0021368715150096
NTHL1,1.5432393413874834,False,False,False,-0.2284573951883217,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.5432393413874834,-0.2284573951883217
FBXL6,2.844890999217334,False,False,False,0.0036905340603432,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,2.844890999217334,0.0036905340603432
PDE8A,1.1924057573358269,False,False,False,0.1503874978203292,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.1924057573358269,0.1503874978203292
ACACA,1.0224648087461468,False,False,False,0.1512940235161934,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.0224648087461468,0.1512940235161934
DDB2,0.6180048023510949,False,False,False,-0.0781982910203389,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6180048023510949,-0.0781982910203389
NUSAP1,0.5765010211580943,False,False,False,-0.1347784386081585,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.5765010211580943,-0.1347784386081585
MSH3,0.4613685649279695,False,False,False,0.1217368842646422,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.4613685649279695,0.1217368842646422
HNRNPK,1.1209402039578755,False,False,False,0.3787162043818277,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.1209402039578755,0.3787162043818277
BACH1,2.0598944477089027,False,True,False,-0.213238650375743,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,o,False,2.0598944477089027,-0.213238650375743
CTCF,2.643994414374585,False,False,False,0.5155538517474234,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,2.643994414374585,0.5155538517474234
ZFX,1.6103656335648786,False,False,False,-0.0379986865971702,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.6103656335648786,-0.0379986865971702
