Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
EIF2S2,-inf,True,True,True,0.2443709692179467,False,True,False,False,False,False,False,False,True,True,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,<,False,-4.1,0.2443709692179467
FIP1L1,0.8636276631187734,False,False,False,0.1596882348167732,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.8636276631187734,0.1596882348167732
FLOT2,0.4172446914945986,False,False,False,-0.5248044889389547,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.4172446914945986,-0.5248044889389547
IRX4,0.1929298728947905,False,False,False,-0.0478094823942143,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1929298728947905,-0.0478094823942143
RRP8,0.2877984899442047,False,False,False,-0.0395474279146839,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2877984899442047,-0.0395474279146839
APTX,0.2364616794547096,False,False,False,-0.2140103278927867,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2364616794547096,-0.2140103278927867
SLTM,-0.024671895901541,False,False,False,-0.0448838815413097,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.024671895901541,-0.0448838815413097
NVL,0.3219273201313939,False,False,False,0.9857258699700964,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3219273201313939,0.9857258699700964
NDUFA4,0.1918553440286494,False,False,False,0.0412500092515735,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1918553440286494,0.0412500092515735
ARHGAP21,0.5904420440038614,False,False,False,0.6633998878647844,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5904420440038614,0.6633998878647844
TAF1D,0.5726011609200903,False,False,False,0.8546344632486083,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5726011609200903,0.8546344632486083
RIOX2,0.3649920462671296,False,False,False,0.268220836535761,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3649920462671296,0.268220836535761
MPHOSPH10,1.265837620187714,False,False,False,0.0408054384473466,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,1.265837620187714,0.0408054384473466
DEK,0.9127370042173696,False,False,False,0.341574910308033,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.9127370042173696,0.341574910308033
QSER1,0.3576503707482814,False,False,False,0.090745485996269,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3576503707482814,0.090745485996269
ATP6V1A,-0.0011118647833967,False,False,False,0.1882267388399121,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0011118647833967,0.1882267388399121
RPL37A,1.05013225881261,False,False,False,2.349301826374301,False,False,False,True,False,False,False,True,True,False,False,False,False,True,True,#BA5047,#BA5047,4,0.8,#525252,0.35,8,o,False,1.05013225881261,2.349301826374301
HMGN4,0.3868573829328667,False,False,False,-0.6888198581564708,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.3868573829328667,-0.6888198581564708
CDC6,-0.0732037312362656,False,False,False,-0.410496911491613,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0732037312362656,-0.410496911491613
HMGN1,-0.1458381414932184,False,False,False,-0.0985558797857066,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1458381414932184,-0.0985558797857066
L3MBTL3,-1.114147953256975,False,False,False,0.2947512256337532,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.114147953256975,0.2947512256337532
E4F1,-0.0711677588530967,False,False,False,-0.6598332883312459,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0711677588530967,-0.6598332883312459
ZNF131,-0.6712715446222965,False,False,False,-0.1346318320821886,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6712715446222965,-0.1346318320821886
AFF4,0.1090316596517624,False,False,False,0.4636467305216918,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1090316596517624,0.4636467305216918
KMT2B,-3.615506382187334,False,True,False,-0.2112193917121807,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,#786D9B,#786D9B,5,0.8,#525252,0.35,4,o,False,-3.615506382187334,-0.2112193917121807
MTF2,-1.952406947595545,False,False,False,-1.2876063515443867,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,#786D9B,#786D9B,5,0.8,#525252,0.35,8,o,False,-1.952406947595545,-1.2876063515443867
ORC1,0.0952334610151055,False,False,False,0.174652339778639,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0952334610151055,0.174652339778639
RBMS2,1.3079071366988764,False,False,False,-0.0121740220265635,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.3079071366988764,-0.0121740220265635
SKP1,0.700099296572656,False,False,False,0.3022649146359271,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.700099296572656,0.3022649146359271
BANF1,0.502165862846315,False,False,False,-0.3686103335505315,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.502165862846315,-0.3686103335505315
GTF2H4,1.3938790754275772,False,False,False,0.2595872879746217,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,1.3938790754275772,0.2595872879746217
FANCM,0.6935176414602786,False,True,False,-0.2417042566382257,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,o,True,0.6935176414602786,-0.2417042566382257
HNRNPA1,0.6175282787477556,False,False,False,-0.0560832086940941,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6175282787477556,-0.0560832086940941
SETD2,0.7390741279511914,False,False,False,-0.066259272306091,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.7390741279511914,-0.066259272306091
IMPDH2,0.3762965686358193,False,False,False,-0.1110577203869596,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3762965686358193,-0.1110577203869596
