Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
EIF2S2,0.3120000661393689,False,True,False,0.2145600767734201,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,o,False,0.3120000661393689,0.2145600767734201
FIP1L1,-0.1270548688544224,False,False,False,-0.0371750497273311,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1270548688544224,-0.0371750497273311
FLOT2,0.0533580157065003,False,False,False,-0.2079110690853802,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0533580157065003,-0.2079110690853802
IRX4,-0.2215733700899811,False,False,False,0.7403395929687839,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2215733700899811,0.7403395929687839
RRP8,0.5123468044872972,False,False,False,0.4637542799955376,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5123468044872972,0.4637542799955376
APTX,0.1511671225270205,False,False,False,0.3930524413861889,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1511671225270205,0.3930524413861889
SLTM,0.4323302693507607,False,False,False,0.5327327998977687,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.4323302693507607,0.5327327998977687
NVL,0.1932563177850212,False,False,False,0.973304105833428,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1932563177850212,0.973304105833428
NDUFA4,0.6489775869255823,False,False,False,0.7880995654538232,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.6489775869255823,0.7880995654538232
ARHGAP21,0.5013838772394443,False,False,False,1.076518329176018,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5013838772394443,1.076518329176018
