Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
RNF2,0.0401302840459756,False,False,False,-0.3578933078774824,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0401302840459756,-0.3578933078774824
CREM,0.2246642625113892,False,False,False,-0.172181846940596,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2246642625113892,-0.172181846940596
JUN,0.0584663606713284,False,False,False,-0.3199068303032462,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.0584663606713284,-0.3199068303032462
CREB5,0.0469347859109667,False,False,False,0.0120439451606806,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.0469347859109667,0.0120439451606806
TFAM,0.0152218891421824,False,False,False,-0.0283882003417978,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0152218891421824,-0.0283882003417978
CEBPD,0.0211146868775458,False,False,False,-0.4093154255346363,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0211146868775458,-0.4093154255346363
ATF2,-0.1871244800177223,False,False,False,-inf,True,True,True,False,True,False,False,True,False,True,True,True,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,v,False,-0.1871244800177223,-4.125
ATF7,-0.3489343556799866,False,False,False,0.2465836593764514,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.3489343556799866,0.2465836593764514
FOS,0.1780317760020686,False,False,False,-0.5152413631452575,False,True,False,False,True,False,False,True,True,True,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,o,False,0.1780317760020686,-0.5152413631452575
MTDH,0.0065861864160901,False,False,False,0.0665438687370851,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.0065861864160901,0.0665438687370851
JUND,-0.0556894140883272,False,False,False,-1.0603450410683737,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.0556894140883272,-1.0603450410683737
JUNB,-0.0389367333619965,False,False,False,0.2917630662946422,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.0389367333619965,0.2917630662946422
FOSL2,-0.0208812094314083,False,False,False,-0.1326913424648736,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.0208812094314083,-0.1326913424648736
ATF3,0.6757847703016964,False,False,False,-0.2597520696964039,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,0.6757847703016964,-0.2597520696964039
MAT2A,0.1958151777723671,False,False,False,0.5572525823369823,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1958151777723671,0.5572525823369823
UBP1,0.1192116550116715,False,False,False,0.0450420459723837,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1192116550116715,0.0450420459723837
KAT8,-0.2096162711214191,False,False,False,-0.1658326012974456,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2096162711214191,-0.1658326012974456
BARX1,0.3837728004577059,False,False,False,0.6869619051767408,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.3837728004577059,0.6869619051767408
MPHOSPH8,0.9287985499801472,False,False,False,1.942728631028789,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,#786D9B,#786D9B,5,0.8,#525252,0.35,8,o,False,0.9287985499801472,1.942728631028789
PPHLN1,0.9478292458935336,False,False,False,0.952344689665992,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.9478292458935336,0.952344689665992
POGZ,0.9012645915126178,False,False,False,1.346422293554287,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.9012645915126178,1.346422293554287
ZMYM4,0.5329370099520041,False,True,False,inf,True,False,True,False,False,False,False,True,False,True,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,^,False,0.5329370099520041,6.0
JADE1,0.2990659808586642,False,False,False,1.1776755182833014,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.2990659808586642,1.1776755182833014
KAT7,-0.1302745713794202,False,False,False,-0.0068218582437253,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1302745713794202,-0.0068218582437253
MITF,-0.0596575427406271,False,False,False,-0.4120154804568336,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0596575427406271,-0.4120154804568336
MMS22L,-0.3793494091170757,False,False,False,0.0749016510842111,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3793494091170757,0.0749016510842111
TBL1X,0.0401861872458688,False,False,False,-0.2868400576998624,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0401861872458688,-0.2868400576998624
WDR5,-0.3481983927069265,False,False,False,-0.1930818412001755,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3481983927069265,-0.1930818412001755
HIF1A,-0.0658255416645126,False,False,False,-0.3953545632018347,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0658255416645126,-0.3953545632018347
BANP,-0.2763780427912898,False,False,False,-0.0126237166240201,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2763780427912898,-0.0126237166240201
BHLHE40,-0.1610782467027824,False,False,False,-0.1245457792429363,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1610782467027824,-0.1245457792429363
TIGD2,-0.2337239731635989,False,False,False,-0.324691771195873,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2337239731635989,-0.324691771195873
EPAS1,-0.1241569237680479,False,False,False,-0.0018374640065061,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1241569237680479,-0.0018374640065061
APOBEC3C,0.0955403236526208,False,False,False,-0.0159263375614173,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0955403236526208,-0.0159263375614173
