Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
RNF2,-0.8239763761500676,False,False,False,-0.3578933078774824,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.8239763761500676,-0.3578933078774824
CREM,-0.9664566986178542,False,False,False,-0.172181846940596,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.9664566986178542,-0.172181846940596
JUN,-1.682269512565405,False,False,False,-0.3199068303032462,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.682269512565405,-0.3199068303032462
CREB5,-1.3005717877416778,False,False,False,0.0120439451606806,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.3005717877416778,0.0120439451606806
TFAM,-0.6557342619658968,False,False,False,-0.0283882003417978,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6557342619658968,-0.0283882003417978
CEBPD,-0.6952405257056817,False,False,False,-0.4093154255346363,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6952405257056817,-0.4093154255346363
ATF2,-inf,True,False,True,-inf,True,True,True,False,True,False,False,False,False,True,True,True,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,diag-down-left,False,-4.0027471216311,-4.035954487851094
ATF7,-0.9567422780340528,False,False,False,0.2465836593764514,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.9567422780340528,0.2465836593764514
FOS,-3.5650345334252087,False,True,False,-0.5152413631452575,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,4,o,False,-3.5650345334252087,-0.5152413631452575
MTDH,-2.3448770831596697,False,False,False,0.0665438687370851,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-2.3448770831596697,0.0665438687370851
