Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
RNF2,-0.4259527842266095,False,False,False,-0.8239763761500676,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.4259527842266095,-0.8239763761500676
CREM,-0.5696105891658689,False,False,False,-0.9664566986178542,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.5696105891658689,-0.9664566986178542
JUN,-1.3038963215908304,False,False,False,-1.682269512565405,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.3038963215908304,-1.682269512565405
CREB5,-1.2656809469913917,False,False,False,-1.3005717877416778,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.2656809469913917,-1.3005717877416778
TFAM,-0.6121241724819164,False,False,False,-0.6557342619658968,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6121241724819164,-0.6557342619658968
CEBPD,-0.2648104132934996,False,False,False,-0.6952405257056817,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2648104132934996,-0.6952405257056817
ATF2,-2.9333674286795564,False,True,False,-inf,True,False,True,False,True,False,False,True,False,True,True,True,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,v,False,-2.9333674286795564,-4.125
ATF7,-1.552260293090491,False,False,False,-0.9567422780340528,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.552260293090491,-0.9567422780340528
FOS,-2.8717613942778826,False,False,False,-3.5650345334252087,False,True,False,False,True,False,False,True,True,True,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,4,o,False,-2.8717613942778826,-3.5650345334252087
MTDH,-2.4048347654806648,False,False,False,-2.3448770831596697,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-2.4048347654806648,-2.3448770831596697
JUND,-3.389595533883892,False,False,False,-4.394251160863938,False,False,False,False,True,False,False,True,False,False,False,False,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,v,False,-3.389595533883892,-4.125
JUNB,-3.2676732235551427,False,False,False,-2.936973423898504,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-3.2676732235551427,-2.936973423898504
FOSL2,-3.30516269586089,False,False,False,-3.416972828894356,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-3.30516269586089,-3.416972828894356
FOSL1,-inf,True,False,True,-inf,True,False,True,False,False,False,False,False,False,False,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,diag-down-left,False,-4.0027471216311,-4.237869499773389
ATF3,-1.8694892891525008,False,False,False,-2.805026129150601,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.8694892891525008,-2.805026129150601
MAT2A,-1.150131052646266,False,False,False,-0.7886936480816509,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-1.150131052646266,-0.7886936480816509
UBP1,-0.1274981192225972,False,False,False,-0.201667728261885,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1274981192225972,-0.201667728261885
KAT8,-0.8762897287250766,False,False,False,-0.8325060589011031,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.8762897287250766,-0.8325060589011031
BARX1,-0.9100812698747768,False,False,False,-0.6068921651557417,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.9100812698747768,-0.6068921651557417
MPHOSPH8,-1.5554824544494643,False,False,False,-0.5415523734008225,False,False,False,True,True,True,False,True,True,False,False,False,False,False,False,#786D9B,#786D9B,4,0.8,#525252,0.35,8,o,False,-1.5554824544494643,-0.5415523734008225
PPHLN1,-0.1757423524871022,False,False,False,-0.1712269087146438,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1757423524871022,-0.1712269087146438
POGZ,-0.3813165309768429,False,False,False,0.0638411710648263,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3813165309768429,0.0638411710648263
ZMYM4,-inf,True,True,True,-0.0164594481638538,False,False,False,False,False,False,False,False,True,True,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,<,False,-4.125,-0.0164594481638538
JADE1,0.0305554160679371,False,False,False,0.9091649534925744,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0305554160679371,0.9091649534925744
KAT7,0.250130905305248,False,False,False,0.3735836184409429,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.250130905305248,0.3735836184409429
MITF,0.042094668200491,False,False,False,-0.3102632695157155,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.042094668200491,-0.3102632695157155
MMS22L,-0.0426692648962365,False,False,False,0.4115817953050502,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.0426692648962365,0.4115817953050502
