Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
RNF2,-0.4259527842266095,False,False,False,0.3022105383205193,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.4259527842266095,0.3022105383205193
CREM,-0.5696105891658689,False,False,False,-0.7228390254539221,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.5696105891658689,-0.7228390254539221
JUN,-1.3038963215908304,False,False,False,-1.4988162340353313,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.3038963215908304,-1.4988162340353313
CREB5,-1.2656809469913917,False,False,False,-0.9039556665641512,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-1.2656809469913917,-0.9039556665641512
TFAM,-0.6121241724819164,False,False,False,-0.5969265788688141,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.6121241724819164,-0.5969265788688141
CEBPD,-0.2648104132934996,False,False,False,-0.2098995607693083,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.2648104132934996,-0.2098995607693083
ATF2,-2.9333674286795564,False,True,False,-inf,True,False,True,False,True,False,False,True,False,True,True,True,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,v,False,-2.9333674286795564,-4.125
ATF7,-1.552260293090491,False,False,False,-1.2215245181280956,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.552260293090491,-1.2215245181280956
FOS,-2.8717613942778826,False,False,False,-2.4247399199114383,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-2.8717613942778826,-2.4247399199114383
MTDH,-2.4048347654806648,False,False,False,-2.1459504615500293,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-2.4048347654806648,-2.1459504615500293
JUND,-3.389595533883892,False,False,False,-3.745089834858099,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-3.389595533883892,-3.745089834858099
JUNB,-3.2676732235551427,False,False,False,-2.9612163375675387,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-3.2676732235551427,-2.9612163375675387
FOSL2,-3.30516269586089,False,False,False,-3.042933834771837,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-3.30516269586089,-3.042933834771837
FOSL1,-inf,True,False,True,-inf,True,False,True,False,False,False,False,False,False,False,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,diag-down-left,False,-4.0027471216311,-4.221012322125514
ATF3,-1.8694892891525008,False,False,False,-3.7526266955240217,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.8694892891525008,-3.7526266955240217
MAT2A,-1.150131052646266,False,False,False,-0.3524017000702244,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-1.150131052646266,-0.3524017000702244
UBP1,-0.1274981192225972,False,False,False,-0.3755248337871144,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1274981192225972,-0.3755248337871144
KAT8,-0.8762897287250766,False,False,False,0.3337187583862189,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.8762897287250766,0.3337187583862189
BARX1,-0.9100812698747768,False,False,False,-1.148240997604507,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.9100812698747768,-1.148240997604507
MPHOSPH8,-1.5554824544494643,False,False,False,-1.2291456916309151,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,#4B82B6,#4B82B6,4,0.8,#525252,0.35,8,o,False,-1.5554824544494643,-1.2291456916309151
PPHLN1,-0.1757423524871022,False,False,False,-0.0625615988563126,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.1757423524871022,-0.0625615988563126
POGZ,-0.3813165309768429,False,False,False,-0.061301058505844,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3813165309768429,-0.061301058505844
ZMYM4,-inf,True,True,True,0.0143023893362865,False,False,False,False,False,False,False,False,True,True,True,True,True,,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,4,<,False,-4.125,0.0143023893362865
JADE1,0.0305554160679371,False,False,False,0.7921831138120012,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.0305554160679371,0.7921831138120012
KAT7,0.250130905305248,False,False,False,0.3045723345573385,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.250130905305248,0.3045723345573385
MITF,0.042094668200491,False,False,False,-0.7895754054982227,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,0.042094668200491,-0.7895754054982227
MMS22L,-0.0426692648962365,False,False,False,-1.3413089378966525,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,#BA5047,#BA5047,3,0.8,#525252,0.35,8,o,False,-0.0426692648962365,-1.3413089378966525
