Label,x_value,x_is_imputed,x_is_one_datapoint,x_is_infinite,y_value,y_is_imputed,y_is_one_datapoint,y_is_infinite,modif_significant,linker_significant,modif_and_linker_significant,used_for_normalisation,x_is_in_bounds,y_is_in_bounds,any_one_datapoint,any_imputed,any_infinite,any_oob,is_outlier,to_label,colour,textcolour,z_order,alpha,edgecolour,linewidth,markersize,marker,rasterized,x_coord,y_coord
RNF2,0.5224681099239099,False,False,False,1.2506314324710388,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.5224681099239099,1.2506314324710388
CREM,0.1436183986637367,False,False,False,-0.0096100376243164,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,0.1436183986637367,-0.0096100376243164
JUN,-0.1511802854096195,False,False,False,-0.3461001978541205,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.1511802854096195,-0.3461001978541205
CREB5,-0.1536602787687897,False,False,False,0.2080650016584506,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.1536602787687897,0.2080650016584506
TFAM,-0.3045363268775745,False,False,False,-0.2893387332644721,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.3045363268775745,-0.2893387332644721
CEBPD,-0.277463012088063,False,False,False,-0.2225521595638717,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,#bdbdbd,black,1,0.8,#CDCDCD,0.35,8,o,True,-0.277463012088063,-0.2225521595638717
ATF2,-0.7164832002735935,False,False,False,-inf,True,True,True,False,True,False,False,True,False,True,True,True,True,,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,4,v,False,-0.7164832002735935,-4.125
ATF7,-0.3344218293322285,False,False,False,-0.0036860543698331,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.3344218293322285,-0.0036860543698331
FOS,-0.296362514727889,False,False,False,0.1506589596385552,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.296362514727889,0.1506589596385552
MTDH,-0.0603290157500424,False,False,False,0.1985552881805929,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.0603290157500424,0.1985552881805929
JUND,-0.268906718306571,False,False,False,-0.6244010192807785,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.268906718306571,-0.6244010192807785
JUNB,-0.1698932440246885,False,False,False,0.1365636419629154,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,#4B82B6,#4B82B6,3,0.8,#525252,0.35,8,o,False,-0.1698932440246885,0.1365636419629154
